"","city","lat","lng","country"
"36160","Martignacco",46.1,13.1333,"Italy"
"36161","Senise",40.1333,16.2833,"Italy"
"36162","South Lockport",43.1377,-78.6864,"United States"
"36163","Waitara",-38.9958,174.2331,"New Zealand"
"36164","Highland Heights",39.0355,-84.4567,"United States"
"36165","Chādegān",32.7683,50.6286,"Iran"
"36166","Woodlake",37.4216,-77.6783,"United States"
"36167","Barnesville",33.0509,-84.1527,"United States"
"36168","Edenkoben",49.2839,8.1272,"Germany"
"36169","Mandirtala",21.813,88.1103,"India"
"36170","Bomlitz",52.9,9.65,"Germany"
"36171","Rungis",48.7483,2.3497,"France"
"36172","Tlapanaloya",19.9358,-99.1019,"Mexico"
"36173","Delaware",41.2372,-74.9281,"United States"
"36174","Goioxim",-25.195,-51.9928,"Brazil"
"36175","Burguillos",37.5858,-5.9673,"Spain"
"36176","Blythebridge",52.9704,-2.0709,"United Kingdom"
"36177","Kanagānapalle",14.45,77.5167,"India"
"36178","Todos Santos",23.4486,-110.2233,"Mexico"
"36179","Altmannstein",48.9,11.65,"Germany"
"36180","Laneuveville-devant-Nancy",48.6553,6.2314,"France"
"36181","San Benedetto Po",45.0333,10.9167,"Italy"
"36182","Ittre",50.65,4.2667,"Belgium"
"36183","Tipparti",17.0167,79.4167,"India"
"36184","Oliena",40.271,9.4028,"Italy"
"36185","Newbury",42.7706,-70.8747,"United States"
"36186","Berrien Springs",41.9474,-86.3403,"United States"
"36187","Etikoppāka",17.5,82.73,"India"
"36188","Lozen",42.6,23.4833,"Bulgaria"
"36189","St. Helena",38.5063,-122.4682,"United States"
"36190","Polch",50.3011,7.3167,"Germany"
"36191","Tismana",45.0506,22.9489,"Romania"
"36192","Hudson Falls",43.3042,-73.5818,"United States"
"36193","Ciboure",43.3853,-1.6678,"France"
"36194","Molochansk",47.2038,35.5985,"Ukraine"
"36195","Saulx-les-Chartreux",48.6922,2.2664,"France"
"36196","Veitsbronn",49.5108,10.8894,"Germany"
"36197","Sainte-Pazanne",47.1031,-1.8108,"France"
"36198","Deeping Saint James",52.6717,-0.2995,"United Kingdom"
"36199","Ungheni",46.4858,24.4608,"Romania"
"36200","Assesse",50.3711,5.0231,"Belgium"
"36201","Noble",35.1385,-97.371,"United States"
"36202","Gulf Park Estates",30.3801,-88.7581,"United States"
"36203","Caudan",47.8089,-3.3425,"France"
"36204","Lastrup",52.7957,7.8669,"Germany"
"36205","Fehraltorf",47.3861,8.7547,"Switzerland"
"36206","Settimo San Pietro",39.291,9.1853,"Italy"
"36207","Redondo",38.6464,-7.5464,"Portugal"
"36208","Pâncota",46.3225,21.6869,"Romania"
"36209","Oak Ridge",36.174,-79.9916,"United States"
"36210","Müncheberg",52.5036,14.1397,"Germany"
"36211","São Brás",-10.1278,-36.9006,"Brazil"
"36212","Mzefroune",34.8422,-5.6842,"Morocco"
"36213","Gadivemula",15.7069,78.4169,"India"
"36214","Chièvres",50.5833,3.8,"Belgium"
"36215","Guinisiliban",9.1,124.7833,"Philippines"
"36216","Rochester",41.059,-86.196,"United States"
"36217","Mallersdorf-Pfaffenberg",48.7667,12.2333,"Germany"
"36218","Tiradentes",-21.11,-44.1778,"Brazil"
"36219","Acigné",48.1342,-1.5367,"France"
"36220","Albisola Marina",44.3273,8.5031,"Italy"
"36221","Tumut",-35.3039,148.2233,"Australia"
"36222","Diepoldsau",47.3831,9.65,"Switzerland"
"36223","Orange City",43.0023,-96.0566,"United States"
"36224","Coteau-du-Lac",45.3,-74.18,"Canada"
"36225","Hecklingen",51.85,11.5167,"Germany"
"36226","Grassau",47.7789,12.45,"Germany"
"36227","Aígina",37.7467,23.4275,"Greece"
"36228","Shinmachi",35.1917,140.3486,"Japan"
"36229","Seminole",35.2346,-96.65,"United States"
"36230","Puerto Serrano",36.9333,-5.55,"Spain"
"36231","Moringen",51.7,9.8667,"Germany"
"36232","Passo do Sertão",-29.2228,-49.81,"Brazil"
"36233","Solyanka",46.3889,48.0175,"Russia"
"36234","Piskivka",50.7078,29.595,"Ukraine"
"36235","Bonnybridge",55.999,-3.887,"United Kingdom"
"36236","Jacuípe",-8.8419,-35.46,"Brazil"
"36237","Groesbeck",39.2292,-84.5964,"United States"
"36238","Litóchoro",40.1028,22.5069,"Greece"
"36239","Tuzamapan",20.0833,-97.5667,"Mexico"
"36240","Meleiro",-28.8289,-49.6358,"Brazil"
"36241","Chabeuil",44.8997,5.02,"France"
"36242","Springs",41.0212,-72.1584,"United States"
"36243","Marksville",31.1247,-92.0652,"United States"
"36244","Truth or Consequences",33.1864,-107.2589,"United States"
"36245","Zaouiat Sidi Hammou Ben Hmida",31.7547,-9.3717,"Morocco"
"36246","Mondelange",49.2625,6.1686,"France"
"36247","Les Essarts-le-Roi",48.7167,1.8944,"France"
"36248","Barão do Triunfo",-30.3878,-51.7339,"Brazil"
"36249","Nanteuil-lès-Meaux",48.9297,2.8969,"France"
"36250","Polessk",54.8667,21.1,"Russia"
"36251","Surgères",46.1081,-0.7517,"France"
"36252","Summit",42.0375,-80.0513,"United States"
"36253","Tārāchua",24.1472,87.6107,"India"
"36254","Laurium",47.2351,-88.4382,"United States"
"36255","Moema",-19.8428,-45.4108,"Brazil"
"36256","Pignola",40.5667,15.7833,"Italy"
"36257","Kandlagunta",16.35,79.367,"India"
"36258","Kiefersfelden",47.6167,12.1833,"Germany"
"36259","Archbald",41.5077,-75.5453,"United States"
"36260","Mudivarti",14.555,80.1079,"India"
"36261","Busseto",44.9794,10.0433,"Italy"
"36262","Newbridge",51.67,-3.136,"United Kingdom"
"36263","Sărmaşu",46.7536,24.1667,"Romania"
"36264","Neukieritzsch",51.1514,12.4097,"Germany"
"36265","Providence",39.9092,-76.233,"United States"
"36266","Schliersee",47.7333,11.8667,"Germany"
"36267","Bellante",42.75,13.8,"Italy"
"36268","Pinotepa de Don Luis",16.4333,-97.9667,"Mexico"
"36269","Cannonvale",-20.2787,148.6994,"Australia"
"36270","Willis",30.4314,-95.4832,"United States"
"36271","Algrange",49.3594,6.0483,"France"
"36272","Obuladevarcheruvu",14.0263,78.0009,"India"
"36273","Enrique Villanueva",9.276,123.647,"Philippines"
"36274","Krásno nad Kysucou",49.3978,18.8364,"Slovakia"
"36275","Sakhnovshchyna",49.1492,35.8708,"Ukraine"
"36276","Gradisca d’Isonzo",45.8833,13.5,"Italy"
"36277","Herbignac",47.4489,-2.3175,"France"
"36278","Eyguières",43.6953,5.0311,"France"
"36279","Ustaritz",43.3994,-1.4564,"France"
"36280","Rancho Calaveras",38.1248,-120.857,"United States"
"36281","São Vicente de Minas",-21.7128,-44.4439,"Brazil"
"36282","Tenamaxtlán",20.2167,-104.167,"Mexico"
"36283","São Tomás de Aquino",-20.7839,-47.0978,"Brazil"
"36284","The Blue Mountains",44.4833,-80.3833,"Canada"
"36285","Dariapur",22.8697,88.5002,"India"
"36286","Murarai",24.4428,87.8575,"India"
"36287","Aridaía",40.975,22.0583,"Greece"
"36288","Bergondo",43.3167,-8.2333,"Spain"
"36289","Néo Karlovási",37.7917,26.7051,"Greece"
"36290","Maddipādu",15.6222,80.023,"India"
"36291","Ammanford",51.8,-3.993,"United Kingdom"
"36292","Cerano",45.4,8.7833,"Italy"
"36293","Yarkovo",57.4039,67.0639,"Russia"
"36294","Destêrro de Entre Rios",-20.66,-44.3328,"Brazil"
"36295","Loanhead",55.878,-3.148,"United Kingdom"
"36296","Kentfield",37.9481,-122.5496,"United States"
"36297","Bafrū’īyeh",32.2767,53.9942,"Iran"
"36298","Limours",48.6456,2.0761,"France"
"36299","Kiel",43.9167,-88.0266,"United States"
"36300","Gouverneur",44.3673,-75.4838,"United States"
"36301","Răcari",44.6333,25.7333,"Romania"
"36302","Kistelek",46.4731,19.98,"Hungary"
"36303","Villasor",39.3809,8.9413,"Italy"
"36304","Frutigen",46.5831,7.6497,"Switzerland"
"36305","Wellsville",42.1206,-77.9219,"United States"
"36306","Mount Carmel",38.4187,-87.7694,"United States"
"36307","Grand-Charmont",47.5272,6.8236,"France"
"36308","Chaek",41.93,74.51,"Kyrgyzstan"
"36309","Almacellas",41.7317,0.4371,"Spain"
"36310","Schwerzenbach",47.3818,8.6559,"Switzerland"
"36311","Reichelsheim",50.3569,8.8725,"Germany"
"36312","Geithain",51.05,12.6833,"Germany"
"36313","Kampong Beribi",4.8841,114.896,"Brunei"
"36314","Bonndorf im Schwarzwald",47.8194,8.3431,"Germany"
"36315","Melesse",48.2172,-1.6961,"France"
"36316","Polgárdi",47.0538,18.3049,"Hungary"
"36317","Lutterbach",47.7597,7.2806,"France"
"36318","Shabānkāreh",29.4731,50.9933,"Iran"
"36319","São José de Ubá",-21.3578,-41.9428,"Brazil"
"36320","Marina di Gioiosa Ionica",38.3,16.3333,"Italy"
"36321","Marcallo con Casone",45.4982,8.8764,"Italy"
"36322","Camerino",43.1333,13.0667,"Italy"
"36323","Mezhdūrechenskoye",43.4528,76.7228,"Kazakhstan"
"36324","Épône",48.9558,1.8153,"France"
"36325","Whitewater Region",45.7167,-76.8333,"Canada"
"36326","Chessy",48.8803,2.7633,"France"
"36327","Ajuricaba",-28.2389,-53.7708,"Brazil"
"36328","Turka",49.1544,23.03,"Ukraine"
"36329","Samahil",20.8858,-89.8894,"Mexico"
"36330","Carrigtohill",51.9,-8.2667,"Ireland"
"36331","Zlatograd",41.3805,25.0947,"Bulgaria"
"36332","Virrat",62.2403,23.7708,"Finland"
"36333","Ruswil",47.0836,8.1261,"Switzerland"
"36334","Lagoa de Pedra",-6.1489,-35.4378,"Brazil"
"36335","Amadagūru",13.8886,78.0217,"India"
"36336","Crete",40.6254,-96.9575,"United States"
"36337","Meraux",29.9284,-89.9179,"United States"
"36338","Garden Home-Whitford",45.4642,-122.7589,"United States"
"36339","Kravaře",49.932,18.0048,"Czechia"
"36340","Kouango",4.9667,19.9833,"Central African Republic"
"36341","Vorozhba",51.1749,34.2299,"Ukraine"
"36342","Lützelbach",49.788,9.0766,"Germany"
"36343","St. Augustine Beach",29.8414,-81.2713,"United States"
"36344","Velika Kladuša",45.1667,15.8,"Bosnia And Herzegovina"
"36345","Warnemünde",54.1753,12.0883,"Germany"
"36346","Sosnytsia",51.5222,32.5017,"Ukraine"
"36347","Rosny-sur-Seine",48.9997,1.6317,"France"
"36348","Praia a Mare",39.9167,15.7667,"Italy"
"36349","Piława Górna",50.6836,16.7436,"Poland"
"36350","Simitli",41.8914,23.1117,"Bulgaria"
"36351","Cazenovia",42.9122,-75.8636,"United States"
"36352","Zuni Pueblo",35.0708,-108.8484,"United States"
"36353","Paulicéia",-21.3167,-51.8333,"Brazil"
"36354","Luxeuil-les-Bains",47.8161,6.3808,"France"
"36355","Ponto Belo",-18.1239,-40.5408,"Brazil"
"36356","Xochicoatlán",20.7767,-98.68,"Mexico"
"36357","Machacalis",-17.0769,-40.7158,"Brazil"
"36358","Lipany",49.1528,20.9619,"Slovakia"
"36359","Pryvillya",48.9999,38.2948,"Ukraine"
"36360","Turís",39.3899,-0.7105,"Spain"
"36361","Olevano sul Tusciano",40.65,15.0167,"Italy"
"36362","Partido",19.48,-71.55,"Dominican Republic"
"36363","Nambucca Heads",-30.6414,152.9906,"Australia"
"36364","Mendota",41.5553,-89.1042,"United States"
"36365","Saint-Pée-sur-Nivelle",43.3567,-1.5506,"France"
"36366","Laer",52.0547,7.3569,"Germany"
"36367","Xaçmaz",41.0471,47.6043,"Azerbaijan"
"36368","Cangyanshanzhen",37.8445,114.1338,"China"
"36369","Labenne",43.5928,-1.4267,"France"
"36370","Guatavita",4.9344,-73.8344,"Colombia"
"36371","Assis Brasil",-10.9114,-69.5825,"Brazil"
"36372","Cos Cob",41.0513,-73.5931,"United States"
"36373","Herrliberg",47.2972,8.6302,"Switzerland"
"36374","Adel",31.1272,-83.4232,"United States"
"36375","Wynyard",-41,145.7167,"Australia"
"36376","Champigneulles",48.7336,6.1644,"France"
"36377","Vendargues",43.6578,3.9694,"France"
"36378","Zirc",47.2633,17.8725,"Hungary"
"36379","Heathrow",28.7753,-81.3721,"United States"
"36380","Calverton",40.9163,-72.7645,"United States"
"36381","Galliano",29.447,-90.3096,"United States"
"36382","Alliste",39.95,18.0833,"Italy"
"36383","Faina",-15.4458,-50.3608,"Brazil"
"36384","Eagle",39.6368,-106.8123,"United States"
"36385","Kazanka",47.8381,32.8261,"Ukraine"
"36386","Kieta",-6.2058,155.6227,"Papua New Guinea"
"36387","Vétroz",46.2258,7.2707,"Switzerland"
"36388","Caussade",44.1617,1.5369,"France"
"36389","Stainforth",53.5958,-1.0253,"United Kingdom"
"36390","Oppdal",62.5667,9.6,"Norway"
"36391","Hillsboro",39.1668,-89.4735,"United States"
"36392","Oakdale",40.7373,-73.1345,"United States"
"36393","Roccarainola",40.9667,14.5667,"Italy"
"36394","Kondavīdu",16.2597,80.2653,"India"
"36395","Schwarzenburg",46.8167,7.3333,"Switzerland"
"36396","Barberton",45.7136,-122.6115,"United States"
"36397","Tomakivka",47.8163,34.7471,"Ukraine"
"36398","Bad Hofgastein",47.1711,13.1072,"Austria"
"36399","Almas",-11.5739,-47.17,"Brazil"
"36400","Želiezovce",48.0486,18.6603,"Slovakia"
"36401","Oakley",51.251,-1.1764,"United Kingdom"
"36402","Abadia dos Dourados",-18.4864,-47.4033,"Brazil"
"36403","Matsyapuri",16.4814,81.6267,"India"
"36404","Shevchenkove",49.6939,37.1794,"Ukraine"
"36405","San Clemente",39.4039,-2.4294,"Spain"
"36406","Vestnes",62.5844,7.0183,"Norway"
"36407","Keyport",40.4327,-74.2011,"United States"
"36408","Beacon Square",28.2118,-82.7504,"United States"
"36409","North Mackay",-21.1216,149.1783,"Australia"
"36410","Weaverham",53.262,-2.577,"United Kingdom"
"36411","Wüstenrot",49.0833,9.4667,"Germany"
"36412","Moragudi",14.8625,78.3772,"India"
"36413","Taliwine",30.5328,-7.9256,"Morocco"
"36414","Schelklingen",48.3756,9.7325,"Germany"
"36415","Kubrat",43.7965,26.5001,"Bulgaria"
"36416","Heillecourt",48.6525,6.1942,"France"
"36417","Jarovnice",49.05,21.0667,"Slovakia"
"36418","Vilshany",50.0533,35.8847,"Ukraine"
"36419","Laudenbach",49.6114,8.65,"Germany"
"36420","Karimnagar",22.1158,88.2455,"India"
"36421","Villadossola",46.0736,8.2669,"Italy"
"36422","Brier",47.7924,-122.2734,"United States"
"36423","Givet",50.1381,4.8242,"France"
"36424","Trumann",35.6771,-90.5261,"United States"
"36425","Santa Giustina",46.0839,12.0432,"Italy"
"36426","Palmitinho",-27.355,-53.555,"Brazil"
"36427","Timmāpuram",18.3597,79.0875,"India"
"36428","Oulad Sbih",33.7333,-7.2,"Morocco"
"36429","Cromwell",-45.04,169.2,"New Zealand"
"36430","Milltown",40.4504,-74.4351,"United States"
"36431","Cliza",-17.5919,-65.9342,"Bolivia"
"36432","Água Doce",-26.9978,-51.5558,"Brazil"
"36433","Pleidelsheim",48.9614,9.2042,"Germany"
"36434","Epping",43.0501,-71.0747,"United States"
"36435","Vyerkhnyadzvinsk",55.7667,27.9333,"Belarus"
"36436","Arosio",45.7167,9.2167,"Italy"
"36437","Chynadiyovo",48.4833,22.8333,"Ukraine"
"36438","Hamilton",46.2527,-114.1598,"United States"
"36439","Santo Antônio do Retiro",-15.3389,-42.6239,"Brazil"
"36440","Le Pian-Médoc",44.955,-0.6697,"France"
"36441","Kórnik",52.2367,17.0986,"Poland"
"36442","Leitchfield",37.4862,-86.2857,"United States"
"36443","Vimianzo",43.11,-9.0344,"Spain"
"36444","Rodeiro",-21.2,-42.865,"Brazil"
"36445","Dubrowna",54.5667,30.6833,"Belarus"
"36446","Galiléia",-18.9989,-41.5378,"Brazil"
"36447","Burgebrach",49.8167,10.75,"Germany"
"36448","Sunndalsøra",62.6128,8.6342,"Norway"
"36449","Böhlen",51.2025,12.3858,"Germany"
"36450","Creswell",43.9212,-123.016,"United States"
"36451","Edwardsburgh/Cardinal",44.8333,-75.5,"Canada"
"36452","Hartberg",47.2806,15.97,"Austria"
"36453","Campo Belo do Sul",-27.8989,-50.7608,"Brazil"
"36454","Nérac",44.1361,0.3394,"France"
"36455","Nuevo Baztán",40.3667,-3.2333,"Spain"
"36456","Bondurant",41.6986,-93.4551,"United States"
"36457","San Buenaventura",29.8333,-107.4667,"Mexico"
"36458","Saḩam al Jawlān",32.7811,35.9347,"Syria"
"36459","Great Wakering",51.5516,0.8165,"United Kingdom"
"36460","Aşkale",39.9211,40.6947,"Turkey"
"36461","Stratford",39.829,-75.0156,"United States"
"36462","Inconfidentes",-22.3169,-46.3278,"Brazil"
"36463","Schönberg in Holstein",54.3956,10.3719,"Germany"
"36464","Néoi Epivátes",40.501,22.909,"Greece"
"36465","Prairie View",30.085,-95.9897,"United States"
"36466","Catoosa",36.1832,-95.7662,"United States"
"36467","Borgo Val di Taro",44.4833,9.7667,"Italy"
"36468","Newton Grange",55.868,-3.067,"United Kingdom"
"36469","Selfoss",63.9322,-21.0002,"Iceland"
"36470","Sivaslı",38.4996,29.6808,"Turkey"
"36471","Paintsville",37.8167,-82.8088,"United States"
"36472","Atkinson",42.837,-71.1605,"United States"
"36473","Dielsdorf",47.4836,8.4542,"Switzerland"
"36474","Charoen Sin",17.5837,103.5422,"Thailand"
"36475","Ipeúna",-22.4333,-47.7167,"Brazil"
"36476","Artern",51.3667,11.3,"Germany"
"36477","Brāhmanagūdem",16.9275,81.6736,"India"
"36478","Assais",30.9131,-9.2439,"Morocco"
"36479","Valdoviño",43.6,-8.1331,"Spain"
"36480","Akyar",51.8636,58.2106,"Russia"
"36481","San Cipriano Picentino",40.7167,14.8667,"Italy"
"36482","Ogunimachi",38.0614,139.7433,"Japan"
"36483","Pittem",50.9833,3.2667,"Belgium"
"36484","Plédran",48.4458,-2.7461,"France"
"36485","Plymouth Meeting",40.11,-75.2794,"United States"
"36486","Hebbūr",13.15,77.0333,"India"
"36487","Cölbe",50.8506,8.7842,"Germany"
"36488","Teshikaga",43.4853,144.4592,"Japan"
"36489","Infiesto",43.35,-5.35,"Spain"
"36490","Bremen",33.7085,-85.1495,"United States"
"36491","Marzabotto",44.3333,11.2,"Italy"
"36492","Caraglio",44.4167,7.4333,"Italy"
"36493","Lercara Friddi",37.75,13.6,"Italy"
"36494","Birmensdorf",47.3542,8.4378,"Switzerland"
"36495","Dobroslav",46.82,30.945,"Ukraine"
"36496","Ocean City",38.3998,-75.0715,"United States"
"36497","Jaraguari",-20.1419,-54.3989,"Brazil"
"36498","Constantí",41.1532,1.2143,"Spain"
"36499","Calamonte",38.89,-6.385,"Spain"
"36500","Kelso",55.5985,-2.4336,"United Kingdom"
"36501","Upper Freehold",40.1552,-74.5283,"United States"
"36502","Roost-Warendin",50.4203,3.1056,"France"
"36503","Taradell",41.8737,2.2874,"Spain"
"36504","Aya",31.9992,131.2531,"Japan"
"36505","Holice",50.0661,15.986,"Czechia"
"36506","Billinge",53.4932,-2.7129,"United Kingdom"
"36507","Franklin",39.8865,-80.1807,"United States"
"36508","Baarle-Nassau",51.45,4.9333,"Netherlands"
"36509","Höchstädt an der Donau",48.6112,10.5682,"Germany"
"36510","Vandalia",38.9754,-89.1117,"United States"
"36511","Elangi",25.2986,87.9054,"India"
"36512","Tommot",58.9667,126.2667,"Russia"
"36513","Antônio Martins",-6.2128,-37.9058,"Brazil"
"36514","Azgour",31.35,-7.5,"Morocco"
"36515","Tălmaciu",45.6667,24.2611,"Romania"
"36516","Edgemoor",39.7551,-75.507,"United States"
"36517","Southampton",40.0423,-77.4569,"United States"
"36518","Cojuşna",47.0931,28.6583,"Moldova"
"36519","Palsa",24.4721,87.8637,"India"
"36520","Westmere",42.6883,-73.8744,"United States"
"36521","Sainte-Anne-des-Monts",49.1333,-66.5,"Canada"
"36522","Fort Meade",27.7645,-81.8058,"United States"
"36523","Paulo Frontin",-26.04,-50.8358,"Brazil"
"36524","Vengerovo",55.6833,76.7492,"Russia"
"36525","Mileto",38.6078,16.0675,"Italy"
"36526","Osprey",27.1914,-82.48,"United States"
"36527","Gniew",53.8333,18.8333,"Poland"
"36528","Thyez",46.0836,6.5411,"France"
"36529","Farmington",43.3629,-71.076,"United States"
"36530","Lajeado Novo",-6.1889,-47.035,"Brazil"
"36531","Franklin",37.3277,-120.5321,"United States"
"36532","Geiselhöring",48.8258,12.3925,"Germany"
"36533","Branston",52.787,-1.659,"United Kingdom"
"36534","Griffithstown",51.6853,-3.0284,"United Kingdom"
"36535","Peru",44.582,-73.556,"United States"
"36536","Ventrapragada",16.4425,80.9086,"India"
"36537","Askino",56.09,56.5783,"Russia"
"36538","Fort Pierce North",27.4736,-80.3594,"United States"
"36539","Senafe",14.7,39.4167,"Eritrea"
"36540","Curral de Dentro",-15.9378,-41.8439,"Brazil"
"36541","Römhild",50.3833,10.55,"Germany"
"36542","San José del Progreso",16.6833,-96.6833,"Mexico"
"36543","São José do Ouro",-27.7689,-51.5939,"Brazil"
"36544","Villa del Prado",40.2765,-4.3058,"Spain"
"36545","Tizi Ouzli",34.7625,-3.7953,"Morocco"
"36546","Ploeren",47.6561,-2.8667,"France"
"36547","Salgareda",45.7061,12.4913,"Italy"
"36548","Canohès",42.6519,2.8344,"France"
"36549","Sêraitang",32.9368,100.7356,"China"
"36550","Felsőzsolca",48.1083,20.8556,"Hungary"
"36551","Rodenberg",52.3128,9.3594,"Germany"
"36552","Sturgis",44.411,-103.4975,"United States"
"36553","Iitti",60.8833,26.3333,"Finland"
"36554","Neufchâteau",48.3556,5.6961,"France"
"36555","West Samoset",27.4702,-82.5552,"United States"
"36556","Bern",40.4005,-75.9933,"United States"
"36557","Treasure Island",27.774,-82.7663,"United States"
"36558","Estaires",50.6439,2.7231,"France"
"36559","Menderes",38.254,27.134,"Turkey"
"36560","Gilwala",32.2925,74.0506,"Pakistan"
"36561","Schöppingen",52.1,7.2331,"Germany"
"36562","Spring Lake Park",45.1161,-93.2451,"United States"
"36563","Treze de Maio",-28.5589,-49.1478,"Brazil"
"36564","Olevano Romano",41.8606,13.0319,"Italy"
"36565","Black Jack",38.7993,-90.264,"United States"
"36566","Camposano",40.95,14.5333,"Italy"
"36567","Lewisburg",37.8096,-80.4327,"United States"
"36568","Belmonte",40.3667,-7.35,"Portugal"
"36569","Güicán",6.4625,-72.4119,"Colombia"
"36570","Maquiné",-29.675,-50.2069,"Brazil"
"36571","Heber Springs",35.5003,-92.0332,"United States"
"36572","Mandadam",16.5194,80.5139,"India"
"36573","Saue",59.3231,24.5622,"Estonia"
"36574","Gália",-22.2914,-49.5528,"Brazil"
"36575","Capetinga",-20.6158,-47.0539,"Brazil"
"36576","Conemaugh",40.2432,-78.966,"United States"
"36577","West Slope",45.4962,-122.7731,"United States"
"36578","Villmar",50.3914,8.1919,"Germany"
"36579","Besao",17.1,120.8167,"Philippines"
"36580","Glorinha",-29.8808,-50.7669,"Brazil"
"36581","Roskovec",40.7375,19.7022,"Albania"
"36582","Paradas",37.2903,-5.4967,"Spain"
"36583","Woodland",45.9145,-122.7506,"United States"
